# m0 | m12  | ng          | ns          | nn          | ll          | sb       | ss       | tb          | bb          | gg       | sg
2640 | 660 | 1.05098 | 2.06265 | 1.13042 | 1.0 | 1.68571 | 1.49744 | 5.76455 | 14.4017 | 5.5243 | 6.37273
2640 | 680 | 1.05941 | 2.08265 | 1.1253 | 1.0 | 1.65804 | 1.51389 | 5.96176 | 14.7664 | 5.85366 | 6.58377
2640 | 700 | 1.07084 | 2.10546 | 1.12222 | 1.0 | 1.0 | 1.53728 | 6.15813 | 15.0972 | 6.20645 | 6.81214
2640 | 720 | 1.07732 | 2.12943 | 1.11813 | 1.0 | 1.0 | 1.55882 | 6.34934 | 15.3723 | 6.61507 | 7.03601
2640 | 740 | 1.09394 | 2.15371 | 1.11159 | 1.0 | 1.0 | 1.58175 | 6.31961 | 15.6651 | 7.05785 | 7.30612
2640 | 760 | 1.10581 | 2.17658 | 1.10919 | 1.0 | 1.0 | 1.6044 | 6.75972 | 15.9861 | 7.55319 | 7.57576
2640 | 780 | 1.11983 | 2.19852 | 1.10492 | 1.0 | 1.0 | 1.62903 | 7.0523 | 16.2799 | 8.07692 | 7.79279
2640 | 800 | 1.1331 | 2.22457 | 1.10186 | 1.0 | 1.0 | 1.66262 | 7.3459 | 16.7313 | 8.68056 | 8.07902
2640 | 820 | 1.14843 | 2.25615 | 1.09771 | 1.0 | 1.0 | 1.68529 | 7.63021 | 1.0 | 9.31973 | 8.37838
2640 | 840 | 1.16442 | 2.27855 | 1.09443 | 1.0 | 1.0 | 1.71637 | 7.95792 | 1.0 | 10.0559 | 8.6859
2640 | 860 | 1.18111 | 2.30797 | 1.09063 | 1.0 | 1.0 | 1.74648 | 8.27442 | 1.0 | 10.8615 | 9.05
2640 | 880 | 1.20018 | 2.32966 | 1.087 | 1.0 | 1.0 | 1.78295 | 8.61383 | 1.0 | 11.7436 | 9.37008
2640 | 900 | 1.21694 | 2.35807 | 1.08177 | 1.0 | 1.0 | 1.0 | 8.9725 | 1.0 | 12.6496 | 9.74747
2640 | 920 | 1.23227 | 2.38434 | 1.08093 | 1.0 | 1.0 | 1.0 | 9.3341 | 1.0 | 13.7771 | 10.1434
2640 | 940 | 1.25522 | 2.42045 | 1.07878 | 1.0 | 1.0 | 1.0 | 9.68597 | 1.0 | 14.9507 | 10.5387
2640 | 960 | 1.27458 | 2.44989 | 1.07477 | 1.0 | 1.0 | 1.0 | 9.99752 | 1.0 | 16.2553 | 11.0227
2640 | 980 | 1.29422 | 2.4716 | 1.07384 | 1.0 | 1.0 | 1.0 | 10.4119 | 1.0 | 17.5735 | 11.3462
2660 | 1000 | 1.31614 | 2.52358 | 1.07067 | 1.0 | 1.0 | 1.0 | 10.9463 | 1.0 | 18.798 | 12.0349
2660 | 220 | 0.998628 | 1.74137 | 1.30201 | 1.0 | 3.6913 | 1.35178 | 3.8998 | 9.14985 | 2.19397 | 3.58333
2660 | 240 | 1.00083 | 1.7484 | 1.28115 | 1.0 | 3.59048 | 1.3527 | 3.91449 | 9.22176 | 2.256 | 3.67168
2660 | 260 | 0.997942 | 1.75678 | 1.26397 | 1.0 | 3.47644 | 1.35088 | 3.93941 | 9.36541 | 2.31884 | 3.75635
2660 | 280 | 0.994553 | 1.76796 | 1.24968 | 1.0 | 3.37791 | 1.35681 | 3.97691 | 9.54361 | 2.38974 | 3.84966
2660 | 300 | 0.99461 | 1.77789 | 1.2404 | 1.0 | 3.28758 | 1.36041 | 4.03144 | 9.7721 | 2.46667 | 3.92638
2660 | 320 | 0.99393 | 1.78897 | 1.23653 | 1.0 | 3.16788 | 1.35359 | 4.08002 | 9.90569 | 2.55725 | 4.02905
2660 | 340 | 0.991345 | 1.80247 | 1.2265 | 1.0 | 3.09167 | 1.35976 | 4.13036 | 10.078 | 2.63158 | 4.11732
2660 | 360 | 0.992662 | 1.80995 | 1.21687 | 1.0 | 2.99048 | 1.36054 | 4.19083 | 10.3133 | 2.7409 | 4.22727
2660 | 380 | 0.992491 | 1.82453 | 1.20975 | 1.0 | 2.87746 | 1.36923 | 4.25073 | 10.5244 | 2.83392 | 4.32515
2660 | 400 | 0.993383 | 1.84078 | 1.20114 | 1.0 | 2.77919 | 1.37719 | 4.30111 | 10.7427 | 2.93642 | 4.43828
2660 | 420 | 0.994092 | 1.85436 | 1.19918 | 1.0 | 2.68546 | 1.38804 | 4.39483 | 10.9921 | 3.06604 | 4.53861
2660 | 440 | 0.996776 | 1.86832 | 1.18827 | 1.0 | 2.58741 | 1.3948 | 4.46018 | 11.2378 | 3.18113 | 4.67866
2660 | 460 | 0.996017 | 1.88687 | 1.18069 | 1.0 | 2.4948 | 1.3947 | 4.55859 | 11.5053 | 3.33333 | 4.80702
2660 | 480 | 0.999363 | 1.90116 | 1.17347 | 1.0 | 2.39801 | 1.40667 | 4.6476 | 11.7798 | 3.47059 | 4.90385
2660 | 500 | 1.00362 | 1.9199 | 1.17081 | 1.0 | 2.2994 | 1.41449 | 4.72981 | 12.0538 | 3.6478 | 5.0596
2660 | 520 | 1.00655 | 1.9399 | 1.16408 | 1.0 | 2.21168 | 1.42611 | 4.85276 | 12.3378 | 3.81381 | 5.22018
2660 | 540 | 1.01052 | 1.9582 | 1.1602 | 1.0 | 2.11607 | 1.43598 | 5.00655 | 12.6651 | 4.01914 | 5.35533
2660 | 560 | 1.01533 | 1.97341 | 1.15377 | 1.0 | 2.01648 | 1.44656 | 5.09389 | 12.9783 | 4.2132 | 5.52212
2660 | 580 | 1.02039 | 1.99297 | 1.14969 | 1.0 | 1.93151 | 1.46117 | 5.22351 | 13.318 | 4.43548 | 5.66832
2660 | 600 | 1.02687 | 2.01148 | 1.14445 | 1.0 | 1.83761 | 1.475 | 5.36342 | 13.6847 | 4.6859 | 5.85366
2660 | 620 | 1.03385 | 2.03039 | 1.14044 | 1.0 | 1.7679 | 1.4878 | 5.51574 | 13.9647 | 4.93902 | 6.00985
2660 | 640 | 1.04034 | 2.05401 | 1.1349 | 1.0 | 1.68508 | 1.507 | 5.69179 | 14.344 | 5.209 | 6.25352
2660 | 660 | 1.04992 | 2.07654 | 1.12819 | 1.0 | 1.65957 | 1.51954 | 5.84862 | 14.6575 | 5.5102 | 6.44153
2660 | 680 | 1.0597 | 2.0983 | 1.12504 | 1.0 | 1.0 | 1.54043 | 6.0337 | 14.9726 | 5.82996 | 6.65698
2660 | 700 | 1.06801 | 2.12135 | 1.12241 | 1.0 | 1.0 | 1.56011 | 6.23097 | 15.2944 | 6.19355 | 6.87764
2660 | 720 | 1.08241 | 2.14331 | 1.11741 | 1.0 | 1.0 | 1.58462 | 6.44716 | 15.5474 | 6.56732 | 7.12963
2660 | 740 | 1.09123 | 2.16781 | 1.11189 | 1.0 | 1.0 | 1.6044 | 6.64913 | 15.7523 | 7.00165 | 7.36364
2660 | 760 | 1.10378 | 2.19204 | 1.10903 | 1.0 | 1.0 | 1.624 | 6.81134 | 16.0819 | 7.48677 | 7.63514
2660 | 780 | 1.12045 | 2.21447 | 1.10322 | 1.0 | 1.0 | 1.66069 | 7.10969 | 16.5859 | 7.99145 | 7.8926
2660 | 800 | 1.13175 | 2.24023 | 1.10116 | 1.0 | 1.0 | 1.68412 | 7.39679 | 1.0 | 8.61111 | 8.18043
2660 | 820 | 1.14711 | 2.26382 | 1.09738 | 1.0 | 1.0 | 1.71429 | 7.75108 | 1.0 | 9.24294 | 8.48131
2660 | 840 | 1.16351 | 2.2977 | 1.09432 | 1.0 | 1.0 | 1.74222 | 8.07017 | 1.0 | 9.96289 | 8.80866
2660 | 860 | 1.1815 | 2.31786 | 1.09138 | 1.0 | 1.0 | 1.77536 | 8.40149 | 1.0 | 10.7669 | 9.15254
2660 | 880 | 1.19874 | 2.35172 | 1.08798 | 1.0 | 1.0 | 1.0 | 8.72736 | 1.0 | 11.6327 | 9.46429
2660 | 900 | 1.21617 | 2.37771 | 1.08589 | 1.0 | 1.0 | 1.0 | 9.08822 | 1.0 | 12.5641 | 9.87088
2660 | 920 | 1.235 | 2.40608 | 1.08227 | 1.0 | 1.0 | 1.0 | 9.43862 | 1.0 | 13.6364 | 10.2564
2660 | 940 | 1.25402 | 2.43401 | 1.07875 | 1.0 | 1.0 | 1.0 | 9.80602 | 1.0 | 14.7912 | 10.6538
2660 | 960 | 1.27818 | 2.46259 | 1.07473 | 1.0 | 1.0 | 1.0 | 10.1477 | 1.0 | 16.0593 | 11.1039
2660 | 980 | 1.2916 | 2.49044 | 1.07024 | 1.0 | 1.0 | 1.0 | 10.59 | 1.0 | 17.4265 | 11.5684
2680 | 1000 | 1.31701 | 2.54048 | 1.07101 | 1.0 | 1.0 | 1.0 | 11.152 | 1.0 | 18.6224 | 12.2022
2680 | 240 | 0.999535 | 1.76015 | 1.28407 | 1.0 | 3.45029 | 1.36313 | 3.97177 | 9.55032 | 2.248 | 3.69863
2680 | 260 | 0.9975 | 1.7713 | 1.26597 | 1.0 | 3.34839 | 1.36095 | 3.99873 | 9.643 | 2.31884 | 3.78928
2680 | 280 | 0.991574 | 1.77974 | 1.2517 | 1.0 | 3.23571 | 1.36709 | 4.05626 | 9.83382 | 2.38718 | 3.86534
2680 | 300 | 0.993679 | 1.78952 | 1.24642 | 1.0 | 3.144 | 1.36986 | 4.09892 | 10.0743 | 2.45778 | 3.97306
2680 | 320 | 0.993781 | 1.80369 | 1.23292 | 1.0 | 3.04505 | 1.36567 | 4.12578 | 10.1834 | 2.54962 | 4.06818
2680 | 340 | 0.991654 | 1.8167 | 1.22024 | 1.0 | 2.9478 | 1.3719 | 4.18458 | 10.3568 | 2.63158 | 4.16564
2680 | 360 | 0.991662 | 1.82543 | 1.21652 | 1.0 | 2.84543 | 1.37963 | 4.2341 | 10.5534 | 2.71368 | 4.24793
2680 | 380 | 0.991606 | 1.84039 | 1.20889 | 1.0 | 2.75304 | 1.37931 | 4.29209 | 10.778 | 2.82686 | 4.36099
2680 | 400 | 0.992928 | 1.85322 | 1.20335 | 1.0 | 2.66041 | 1.3859 | 4.37715 | 11.0476 | 2.93642 | 4.47489
2680 | 420 | 0.993013 | 1.86471 | 1.19374 | 1.0 | 2.5641 | 1.39503 | 4.42906 | 11.2341 | 3.06604 | 4.59627
2680 | 440 | 0.995677 | 1.88341 | 1.18921 | 1.0 | 2.4622 | 1.40388 | 4.54152 | 11.5119 | 3.17629 | 4.71751
2680 | 460 | 0.99672 | 1.89755 | 1.18084 | 1.0 | 2.37179 | 1.413 | 4.62378 | 11.8072 | 3.32518 | 4.82625
2680 | 480 | 0.999862 | 1.91224 | 1.17556 | 1.0 | 2.28308 | 1.42105 | 4.6977 | 12.0696 | 3.46667 | 4.96825
2680 | 500 | 1.00278 | 1.93441 | 1.17022 | 1.0 | 2.18519 | 1.42936 | 4.8063 | 12.3811 | 3.61875 | 5.11679
2680 | 520 | 1.00576 | 1.95193 | 1.16453 | 1.0 | 2.0991 | 1.44218 | 4.96313 | 12.704 | 3.81 | 5.2621
2680 | 540 | 1.01032 | 1.9685 | 1.15938 | 1.0 | 2.01105 | 1.45148 | 5.03166 | 12.9421 | 3.99046 | 5.42017
2680 | 560 | 1.01382 | 1.9896 | 1.15534 | 1.0 | 1.91837 | 1.46809 | 5.16467 | 13.2421 | 4.20253 | 5.58594
2680 | 580 | 1.01997 | 2.00374 | 1.14866 | 1.0 | 1.83898 | 1.47297 | 5.32213 | 13.6754 | 4.41767 | 5.75342
2680 | 600 | 1.0264 | 2.02739 | 1.1434 | 1.0 | 1.75532 | 1.5 | 5.44837 | 13.9426 | 4.67308 | 5.94595
2680 | 620 | 1.03409 | 2.0497 | 1.13911 | 1.0 | 1.68011 | 1.51376 | 5.58513 | 14.2503 | 4.91388 | 6.12022
2680 | 640 | 1.04202 | 2.06998 | 1.13475 | 1.0 | 1.65753 | 1.52439 | 5.76275 | 14.5871 | 5.17628 | 6.32812
2680 | 660 | 1.04874 | 2.08951 | 1.13091 | 1.0 | 1.0 | 1.54321 | 5.9319 | 14.8749 | 5.48223 | 6.5067
2680 | 680 | 1.0605 | 2.11204 | 1.12672 | 1.0 | 1.0 | 1.56215 | 6.1304 | 15.1965 | 5.76613 | 6.72052
2680 | 700 | 1.06858 | 2.13532 | 1.11953 | 1.0 | 1.0 | 1.58268 | 6.3093 | 15.4464 | 6.12821 | 6.94836
2680 | 720 | 1.07884 | 2.16022 | 1.11976 | 1.0 | 1.0 | 1.60335 | 6.53165 | 15.7809 | 6.52664 | 7.18213
2680 | 740 | 1.09166 | 2.18351 | 1.11211 | 1.0 | 1.0 | 1.62903 | 6.75818 | 16.0323 | 6.96223 | 7.46193
2680 | 760 | 1.10509 | 2.20574 | 1.10909 | 1.0 | 1.0 | 1.66271 | 6.8268 | 16.2756 | 7.44063 | 7.72727
2680 | 780 | 1.11976 | 2.23151 | 1.1036 | 1.0 | 1.0 | 1.68449 | 7.18996 | 1.0 | 7.95745 | 7.98864
2680 | 800 | 1.13219 | 2.25927 | 1.1021 | 1.0 | 1.0 | 1.7139 | 7.47855 | 1.0 | 8.55172 | 8.28179
2680 | 820 | 1.14832 | 2.28094 | 1.09803 | 1.0 | 1.0 | 1.74359 | 7.87446 | 1.0 | 9.16667 | 8.57895
2680 | 840 | 1.16471 | 2.30701 | 1.09394 | 1.0 | 1.0 | 1.76712 | 8.16707 | 1.0 | 9.87061 | 8.93878
2680 | 860 | 1.18048 | 2.33429 | 1.09217 | 1.0 | 1.0 | 1.0 | 8.52941 | 1.0 | 10.6728 | 9.23567
2680 | 880 | 1.19863 | 2.36824 | 1.08777 | 1.0 | 1.0 | 1.0 | 8.87976 | 1.0 | 11.5228 | 9.60486
2680 | 900 | 1.2202 | 2.39168 | 1.08411 | 1.0 | 1.0 | 1.0 | 9.21471 | 1.0 | 12.4786 | 9.98369
2680 | 920 | 1.23762 | 2.42438 | 1.08264 | 1.0 | 1.0 | 1.0 | 9.57282 | 1.0 | 13.5108 | 10.3723
2680 | 940 | 1.25849 | 2.45013 | 1.07881 | 1.0 | 1.0 | 1.0 | 9.91307 | 1.0 | 14.6569 | 10.793
2680 | 960 | 1.27635 | 2.4761 | 1.077 | 1.0 | 1.0 | 1.0 | 10.3313 | 1.0 | 15.865 | 11.194
2680 | 980 | 1.29488 | 2.51151 | 1.07553 | 1.0 | 1.0 | 1.0 | 10.728 | 1.0 | 17.1533 | 11.7073
2700 | 1000 | 1.31651 | 2.55631 | 1.07063 | 1.0 | 1.0 | 1.0 | 11.299 | 1.0 | 18.3206 | 12.3499
2700 | 240 | 0.995785 | 1.77367 | 1.28537 | 1.0 | 3.30935 | 1.37879 | 4.00596 | 9.83607 | 2.248 | 3.74251
2700 | 260 | 0.997035 | 1.78545 | 1.26715 | 1.0 | 3.20635 | 1.37903 | 4.03143 | 9.90473 | 2.32221 | 3.81818
2700 | 280 | 0.993138 | 1.79206 | 1.25675 | 1.0 | 3.12389 | 1.37931 | 4.07139 | 10.0829 | 2.38462 | 3.89646
2700 | 300 | 0.994492 | 1.80336 | 1.24322 | 1.0 | 3.0198 | 1.38318 | 4.12853 | 10.2319 | 2.45333 | 4.00735
2700 | 320 | 0.992622 | 1.81459 | 1.2387 | 1.0 | 2.91435 | 1.38634 | 4.18912 | 10.456 | 2.54962 | 4.10448
2700 | 340 | 0.99018 | 1.8283 | 1.22929 | 1.0 | 2.81566 | 1.38826 | 4.23231 | 10.6449 | 2.62821 | 4.19463
2700 | 360 | 0.99058 | 1.83499 | 1.21323 | 1.0 | 2.71676 | 1.38889 | 4.29386 | 10.8372 | 2.71368 | 4.30909
2700 | 380 | 0.990718 | 1.85587 | 1.21023 | 1.0 | 2.63333 | 1.39714 | 4.34662 | 11.0445 | 2.81338 | 4.40344
2700 | 400 | 0.992616 | 1.86802 | 1.20179 | 1.0 | 2.53385 | 1.40426 | 4.41446 | 11.283 | 2.93064 | 4.52421
2700 | 420 | 0.992983 | 1.8815 | 1.19691 | 1.0 | 2.44344 | 1.41176 | 4.50168 | 11.5877 | 3.02804 | 4.63636
2700 | 440 | 0.995407 | 1.894 | 1.18834 | 1.0 | 2.35027 | 1.41778 | 4.59995 | 11.822 | 3.17147 | 4.78261
2700 | 460 | 0.996342 | 1.91178 | 1.18238 | 1.0 | 2.25714 | 1.43008 | 4.66676 | 12.0299 | 3.29268 | 4.87288
2700 | 480 | 1.00023 | 1.92363 | 1.1783 | 1.0 | 2.1673 | 1.43671 | 4.78107 | 12.3604 | 3.44531 | 5.01163
2700 | 500 | 1.002 | 1.94428 | 1.16955 | 1.0 | 2.07798 | 1.44615 | 4.88399 | 12.6541 | 3.6125 | 5.18548
2700 | 520 | 1.00696 | 1.96413 | 1.16478 | 1.0 | 1.99441 | 1.45972 | 5.00589 | 12.9874 | 3.8 | 5.31702
2700 | 540 | 1.01031 | 1.98096 | 1.15881 | 1.0 | 1.91096 | 1.47337 | 5.12012 | 13.2951 | 3.96825 | 5.47141
2700 | 560 | 1.01361 | 2.00165 | 1.15367 | 1.0 | 1.83051 | 1.48507 | 5.22339 | 13.6065 | 4.19192 | 5.625
2700 | 580 | 1.02031 | 2.02094 | 1.14983 | 1.0 | 1.74553 | 1.49524 | 5.3909 | 13.9191 | 4.41767 | 5.81818
2700 | 600 | 1.02591 | 2.04123 | 1.14385 | 1.0 | 1.67546 | 1.51177 | 5.53027 | 14.1595 | 4.63694 | 5.98291
2700 | 620 | 1.03203 | 2.06227 | 1.13876 | 1.0 | 1.0 | 1.52855 | 5.66323 | 14.4741 | 4.88889 | 6.18182
2700 | 640 | 1.0421 | 2.08506 | 1.13437 | 1.0 | 1.0 | 1.54803 | 5.84216 | 14.8102 | 5.14377 | 6.36207
2700 | 660 | 1.0507 | 2.10623 | 1.13096 | 1.0 | 1.0 | 1.56973 | 6.01925 | 15.1255 | 5.42929 | 6.57993
2700 | 680 | 1.06101 | 2.12749 | 1.12683 | 1.0 | 1.0 | 1.58607 | 6.21393 | 15.4401 | 5.74297 | 6.81655
2700 | 700 | 1.06943 | 2.15101 | 1.12202 | 1.0 | 1.0 | 1.6092 | 6.42931 | 15.675 | 6.10897 | 7.04188
2700 | 720 | 1.07981 | 2.17651 | 1.11623 | 1.0 | 1.0 | 1.63115 | 6.63765 | 15.9902 | 6.47959 | 7.27969
2700 | 740 | 1.0948 | 2.19943 | 1.11569 | 1.0 | 1.0 | 1.65269 | 6.85057 | 16.219 | 6.89542 | 7.55682
2700 | 760 | 1.10612 | 2.22227 | 1.1088 | 1.0 | 1.0 | 1.68505 | 6.6812 | 16.6967 | 7.36842 | 7.80508
2700 | 780 | 1.11851 | 2.24609 | 1.10716 | 1.0 | 1.0 | 1.71159 | 7.31744 | 1.0 | 7.91489 | 8.07643
2700 | 800 | 1.13181 | 2.2719 | 1.10254 | 1.0 | 1.0 | 1.74167 | 7.61713 | 1.0 | 8.48276 | 8.37838
2700 | 820 | 1.14837 | 2.30446 | 1.09802 | 1.0 | 1.0 | 1.77483 | 7.94713 | 1.0 | 9.09091 | 8.69436
2700 | 840 | 1.16452 | 2.33214 | 1.09386 | 1.0 | 1.0 | 1.86222 | 8.2687 | 1.0 | 9.79705 | 9.03226
2700 | 860 | 1.18101 | 2.35472 | 1.09011 | 1.0 | 1.0 | 1.0 | 8.62231 | 1.0 | 10.5793 | 9.34783
2700 | 880 | 1.1986 | 2.37872 | 1.08874 | 1.0 | 1.0 | 1.0 | 8.97367 | 1.0 | 11.4213 | 9.72382
2700 | 900 | 1.21716 | 2.40654 | 1.08525 | 1.0 | 1.0 | 1.0 | 9.35167 | 1.0 | 12.2881 | 10.0928
2700 | 920 | 1.23672 | 2.4374 | 1.0806 | 1.0 | 1.0 | 1.0 | 9.74329 | 1.0 | 13.3859 | 10.5167
2700 | 940 | 1.2556 | 2.47183 | 1.07876 | 1.0 | 1.0 | 1.0 | 10.0923 | 1.0 | 14.5232 | 10.9091
2700 | 960 | 1.27406 | 2.49127 | 1.0769 | 1.0 | 1.0 | 1.0 | 10.4919 | 1.0 | 15.6904 | 11.3675
2700 | 980 | 1.29719 | 2.5329 | 1.07507 | 1.0 | 1.0 | 1.0 | 10.8925 | 1.0 | 17.0073 | 11.8546
2720 | 1000 | 1.31644 | 2.57181 | 1.07119 | 1.0 | 1.0 | 1.0 | 11.444 | 1.0 | 18.1472 | 12.4848
2720 | 240 | 0.997881 | 1.78822 | 1.29191 | 1.0 | 3.19643 | 1.38573 | 4.06706 | 10.0831 | 2.24 | 3.76432
2720 | 260 | 0.996443 | 1.79608 | 1.26978 | 1.0 | 3.07843 | 1.39254 | 4.10095 | 10.2372 | 2.30769 | 3.84956
2720 | 280 | 0.992839 | 1.80392 | 1.25824 | 1.0 | 2.97386 | 1.38824 | 4.13639 | 10.3466 | 2.38205 | 3.9403
2720 | 300 | 0.993873 | 1.81317 | 1.24657 | 1.0 | 2.87805 | 1.38854 | 4.17629 | 10.5205 | 2.44889 | 4.03226
2720 | 320 | 0.991591 | 1.82559 | 1.23957 | 1.0 | 2.77473 | 1.39665 | 4.22448 | 10.6931 | 2.54198 | 4.13043
2720 | 340 | 0.983718 | 1.84174 | 1.23464 | 1.0 | 2.68331 | 1.40093 | 4.31863 | 10.9591 | 2.61538 | 4.23529
2720 | 360 | 0.99228 | 1.84972 | 1.22149 | 1.0 | 2.58929 | 1.40625 | 4.36218 | 11.1429 | 2.71368 | 4.36
2720 | 380 | 0.990585 | 1.8682 | 1.20952 | 1.0 | 2.48971 | 1.41339 | 4.40649 | 11.3476 | 2.80986 | 4.45344
2720 | 400 | 0.991973 | 1.88313 | 1.20081 | 1.0 | 2.41627 | 1.41761 | 4.48113 | 11.5993 | 2.92486 | 4.56044
2720 | 420 | 0.993608 | 1.89364 | 1.19632 | 1.0 | 2.31933 | 1.42782 | 4.56241 | 11.8181 | 3.02804 | 4.68828
2720 | 440 | 0.994739 | 1.91339 | 1.18581 | 1.0 | 2.22772 | 1.43827 | 4.64956 | 12.0466 | 3.16667 | 4.81229
2720 | 460 | 0.996883 | 1.93066 | 1.18238 | 1.0 | 2.14118 | 1.44322 | 4.7408 | 12.3594 | 3.29268 | 4.95327
2720 | 480 | 0.997098 | 1.94575 | 1.17745 | 1.0 | 2.06604 | 1.45374 | 4.85061 | 12.6312 | 3.44141 | 5.07051
2720 | 500 | 1.00155 | 1.95981 | 1.1684 | 1.0 | 1.97727 | 1.46237 | 4.91467 | 12.8638 | 3.60625 | 5.22124
2720 | 520 | 1.00656 | 1.97915 | 1.16454 | 1.0 | 1.88966 | 1.48 | 5.07006 | 13.2711 | 3.75248 | 5.37423
2720 | 540 | 1.00914 | 2.00003 | 1.15819 | 1.0 | 1.81356 | 1.49167 | 5.15834 | 13.4469 | 3.9557 | 5.52901
2720 | 560 | 1.01269 | 2.01345 | 1.1529 | 1.0 | 1.74004 | 1.51003 | 5.28776 | 13.7781 | 4.15617 | 5.70406
2720 | 580 | 1.0197 | 2.03863 | 1.14885 | 1.0 | 1.72324 | 1.51967 | 5.46398 | 14.1101 | 4.36 | 5.85284
2720 | 600 | 1.02475 | 2.06031 | 1.14278 | 1.0 | 1.0 | 1.53723 | 5.59497 | 14.4377 | 4.61783 | 6.03774
2720 | 620 | 1.03328 | 2.07593 | 1.13763 | 1.0 | 1.0 | 1.55399 | 5.75932 | 14.7612 | 4.85398 | 6.24161
2720 | 640 | 1.04036 | 2.09932 | 1.13409 | 1.0 | 1.0 | 1.57098 | 5.9139 | 15.0044 | 5.12739 | 6.46154
2720 | 660 | 1.04817 | 2.12041 | 1.13214 | 1.0 | 1.0 | 1.59052 | 6.09589 | 15.3433 | 5.39043 | 6.66207
2720 | 680 | 1.05843 | 2.14429 | 1.12474 | 1.0 | 1.0 | 1.61446 | 6.29083 | 15.5888 | 5.72 | 6.88
2720 | 700 | 1.07019 | 2.16854 | 1.12214 | 1.0 | 1.0 | 1.62712 | 6.50122 | 15.8297 | 6.05096 | 7.1137
2720 | 720 | 1.08111 | 2.19277 | 1.11605 | 1.0 | 1.0 | 1.66667 | 6.7326 | 16.0893 | 6.43947 | 7.38197
2720 | 740 | 1.09134 | 2.21425 | 1.11552 | 1.0 | 1.0 | 1.68829 | 6.94833 | 16.5521 | 6.85668 | 7.59494
2720 | 760 | 1.10747 | 2.24199 | 1.10919 | 1.0 | 1.0 | 1.71622 | 7.22276 | 1.0 | 7.30366 | 7.92381
2720 | 780 | 1.11709 | 2.26616 | 1.10658 | 1.0 | 1.0 | 1.74689 | 7.3163 | 1.0 | 7.83898 | 8.16881
2720 | 800 | 1.13269 | 2.28971 | 1.10165 | 1.0 | 1.0 | 1.77273 | 7.73139 | 1.0 | 8.41379 | 8.47495
2720 | 820 | 1.14827 | 2.31622 | 1.09843 | 1.0 | 1.0 | 1.86264 | 8.06507 | 1.0 | 9.01566 | 8.79599
2720 | 840 | 1.16444 | 2.34371 | 1.09452 | 1.0 | 1.0 | 1.0 | 8.39999 | 1.0 | 9.72426 | 9.11458
2720 | 860 | 1.18117 | 2.37072 | 1.09086 | 1.0 | 1.0 | 1.0 | 8.73118 | 1.0 | 10.4863 | 9.5082
2720 | 880 | 1.19869 | 2.40461 | 1.08746 | 1.0 | 1.0 | 1.0 | 9.12402 | 1.0 | 11.3131 | 9.84293
2720 | 900 | 1.21651 | 2.42335 | 1.08486 | 1.0 | 1.0 | 1.0 | 9.49792 | 1.0 | 12.2881 | 10.2331
2720 | 920 | 1.23973 | 2.45256 | 1.08392 | 1.0 | 1.0 | 1.0 | 9.83673 | 1.0 | 13.2618 | 10.625
2720 | 940 | 1.25692 | 2.47888 | 1.07854 | 1.0 | 1.0 | 1.0 | 10.2076 | 1.0 | 14.3552 | 11.1047
2720 | 960 | 1.27865 | 2.51227 | 1.07464 | 1.0 | 1.0 | 1.0 | 10.6832 | 1.0 | 15.5649 | 11.5842
2720 | 980 | 1.2955 | 2.5477 | 1.0718 | 1.0 | 1.0 | 1.0 | 11.0795 | 1.0 | 16.7391 | 11.9897
2740 | 1000 | 1.31568 | 2.59479 | 1.07045 | 1.0 | 1.0 | 1.0 | 11.6214 | 1.0 | 17.9747 | 12.6502
2740 | 240 | 0.99357 | 1.80095 | 1.29168 | 1.0 | 3.05159 | 1.40199 | 4.08384 | 10.2759 | 2.25806 | 3.79928
2740 | 260 | 0.996005 | 1.80892 | 1.27346 | 1.0 | 2.94545 | 1.40271 | 4.15415 | 10.4708 | 2.30769 | 3.89831
2740 | 280 | 0.991067 | 1.81595 | 1.25858 | 1.0 | 2.83984 | 1.40453 | 4.19288 | 10.6392 | 2.37692 | 3.98693
2740 | 300 | 0.991031 | 1.82498 | 1.24802 | 1.0 | 2.74096 | 1.40773 | 4.24989 | 10.8632 | 2.44889 | 4.07048
2740 | 320 | 0.991628 | 1.84362 | 1.23679 | 1.0 | 2.64856 | 1.4104 | 4.3037 | 11.0315 | 2.54198 | 4.16667
2740 | 340 | 0.992338 | 1.85329 | 1.22746 | 1.0 | 2.56757 | 1.41756 | 4.35685 | 11.2196 | 2.61538 | 4.27419
2740 | 360 | 0.991032 | 1.86584 | 1.2188 | 1.0 | 2.47241 | 1.42308 | 4.4025 | 11.4018 | 2.70789 | 4.37773
2740 | 380 | 0.990481 | 1.8792 | 1.20645 | 1.0 | 2.38265 | 1.42896 | 4.46861 | 11.6249 | 2.80634 | 4.48889
2740 | 400 | 0.991045 | 1.8925 | 1.20329 | 1.0 | 2.28994 | 1.43711 | 4.54871 | 11.9007 | 2.90805 | 4.60765
2740 | 420 | 0.992261 | 1.90754 | 1.19724 | 1.0 | 2.20833 | 1.44161 | 4.64631 | 12.1168 | 3.01869 | 4.72527
2740 | 440 | 0.993261 | 1.92452 | 1.18958 | 1.0 | 2.12295 | 1.45259 | 4.7019 | 12.3792 | 3.14675 | 4.86891
