# m0 | m12 | xsec in pb!
860  | 920  | 0.0005
860  | 940  | 0.0004
860  | 960  | 0.0003
860  | 980  | 0.0003
880  | 1000 | 0.0002
880  | 100  | 94.4200
880  | 120  | 34.5000
880  | 140  | 15.8300
880  | 160  | 8.3410
880  | 180  | 4.6960
880  | 200  | 2.8620
880  | 220  | 1.8200
880  | 240  | 1.2090
880  | 260  | 0.8212
880  | 280  | 0.5720
880  | 300  | 0.4101
880  | 320  | 0.2985
880  | 340  | 0.2201
880  | 360  | 0.1644
880  | 380  | 0.1236
880  | 400  | 0.0946
880  | 420  | 0.0730
880  | 440  | 0.0563
880  | 460  | 0.0442
880  | 480  | 0.0348
880  | 500  | 0.0276
880  | 520  | 0.0219
880  | 540  | 0.0175
880  | 560  | 0.0141
880  | 580  | 0.0113
880  | 600  | 0.0091
880  | 620  | 0.0075
880  | 640  | 0.0061
880  | 660  | 0.0050
880  | 680  | 0.0041
880  | 700  | 0.0034
880  | 720  | 0.0028
880  | 740  | 0.0023
880  | 760  | 0.0019
880  | 780  | 0.0016
880  | 800  | 0.0013
880  | 820  | 0.0011
880  | 840  | 0.0009
880  | 860  | 0.0008
880  | 880  | 0.0007
880  | 900  | 0.0006
880  | 920  | 0.0005
880  | 940  | 0.0004
880  | 960  | 0.0003
880  | 980  | 0.0003
900  | 1000 | 0.0002
900  | 100  | 93.7900
900  | 120  | 34.2700
900  | 140  | 15.7200
900  | 160  | 8.2140
900  | 180  | 4.6560
900  | 200  | 2.8160
900  | 220  | 1.7950
900  | 240  | 1.1830
900  | 260  | 0.8110
900  | 280  | 0.5646
900  | 300  | 0.4029
900  | 320  | 0.2953
900  | 340  | 0.2172
900  | 360  | 0.1619
900  | 380  | 0.1232
900  | 400  | 0.0936
900  | 420  | 0.0718
900  | 440  | 0.0560
900  | 460  | 0.0436
900  | 480  | 0.0345
900  | 500  | 0.0272
900  | 520  | 0.0217
900  | 540  | 0.0173
900  | 560  | 0.0139
900  | 580  | 0.0113
900  | 600  | 0.0091
900  | 620  | 0.0074
900  | 640  | 0.0061
900  | 660  | 0.0050
900  | 680  | 0.0040
900  | 700  | 0.0034
900  | 720  | 0.0028
900  | 740  | 0.0023
900  | 760  | 0.0019
900  | 780  | 0.0016
900  | 800  | 0.0013
900  | 820  | 0.0011
900  | 840  | 0.0009
900  | 860  | 0.0008
900  | 880  | 0.0007
900  | 900  | 0.0006
900  | 920  | 0.0005
900  | 940  | 0.0004
900  | 960  | 0.0003
900  | 980  | 0.0003
920  | 1000 | 0.0002
920  | 100  | 92.5900
920  | 120  | 33.8200
920  | 140  | 15.5800
920  | 160  | 8.0920
920  | 180  | 4.6090
920  | 200  | 2.7930
920  | 220  | 1.7710
920  | 240  | 1.1700
920  | 260  | 0.8025
920  | 280  | 0.5555
920  | 300  | 0.4007
920  | 320  | 0.2887
920  | 340  | 0.2146
920  | 360  | 0.1603
920  | 380  | 0.1204
920  | 400  | 0.0920
920  | 420  | 0.0718
920  | 440  | 0.0551
920  | 460  | 0.0431
920  | 480  | 0.0342
920  | 500  | 0.0269
920  | 520  | 0.0217
920  | 540  | 0.0171
920  | 560  | 0.0138
920  | 580  | 0.0112
920  | 600  | 0.0091
920  | 620  | 0.0074
920  | 640  | 0.0060
920  | 660  | 0.0049
920  | 680  | 0.0041
920  | 700  | 0.0033
920  | 720  | 0.0028
920  | 740  | 0.0023
920  | 760  | 0.0019
920  | 780  | 0.0016
920  | 800  | 0.0013
920  | 820  | 0.0011
920  | 840  | 0.0009
920  | 860  | 0.0008
920  | 880  | 0.0007
920  | 900  | 0.0006
920  | 920  | 0.0005
920  | 940  | 0.0004
920  | 960  | 0.0003
920  | 980  | 0.0003
940  | 1000 | 0.0002
940  | 100  | 91.7500
940  | 120  | 33.5500
940  | 140  | 15.4700
940  | 160  | 8.0340
940  | 180  | 4.5930
940  | 200  | 2.7470
940  | 220  | 1.7660
940  | 240  | 1.1590
940  | 260  | 0.7887
940  | 280  | 0.5549
940  | 300  | 0.3936
940  | 320  | 0.2869
940  | 340  | 0.2123
940  | 360  | 0.1584
940  | 380  | 0.1193
940  | 400  | 0.0921
940  | 420  | 0.0702
940  | 440  | 0.0552
940  | 460  | 0.0425
940  | 480  | 0.0339
940  | 500  | 0.0269
940  | 520  | 0.0214
940  | 540  | 0.0171
940  | 560  | 0.0138
940  | 580  | 0.0111
940  | 600  | 0.0090
940  | 620  | 0.0074
940  | 640  | 0.0060
940  | 660  | 0.0049
940  | 680  | 0.0040
940  | 700  | 0.0033
940  | 720  | 0.0028
940  | 740  | 0.0023
940  | 760  | 0.0019
940  | 780  | 0.0016
940  | 800  | 0.0013
940  | 820  | 0.0011
940  | 840  | 0.0009
940  | 860  | 0.0008
940  | 880  | 0.0007
940  | 900  | 0.0006
940  | 920  | 0.0005
940  | 940  | 0.0004
940  | 960  | 0.0003
940  | 980  | 0.0003
960  | 1000 | 0.0002
960  | 100  | 90.7900
960  | 120  | 33.4600
960  | 140  | 15.3500
960  | 160  | 7.9890
960  | 180  | 4.5230
960  | 200  | 2.7370
960  | 220  | 1.7310
960  | 240  | 1.1510
960  | 260  | 0.7854
960  | 280  | 0.5460
960  | 300  | 0.3925
960  | 320  | 0.2835
960  | 340  | 0.2090
960  | 360  | 0.1573
960  | 380  | 0.1192
960  | 400  | 0.0907
960  | 420  | 0.0702
960  | 440  | 0.0544
960  | 460  | 0.0428
960  | 480  | 0.0336
960  | 500  | 0.0267
960  | 520  | 0.0213
960  | 540  | 0.0171
960  | 560  | 0.0137
960  | 580  | 0.0111
960  | 600  | 0.0090
960  | 620  | 0.0073
960  | 640  | 0.0060
960  | 660  | 0.0049
960  | 680  | 0.0041
960  | 700  | 0.0033
960  | 720  | 0.0027
960  | 740  | 0.0023
960  | 760  | 0.0019
960  | 780  | 0.0016
960  | 800  | 0.0013
960  | 820  | 0.0011
960  | 840  | 0.0009
960  | 860  | 0.0008
960  | 880  | 0.0007
960  | 900  | 0.0006
960  | 920  | 0.0005
960  | 940  | 0.0004
960  | 960  | 0.0003
960  | 980  | 0.0003
980  | 1000 | 0.0002
980  | 100  | 89.9700
980  | 120  | 33.0800
980  | 140  | 15.1900
980  | 160  | 7.9160
980  | 180  | 4.4790
980  | 200  | 2.7170
980  | 220  | 1.7270
980  | 240  | 1.1370
980  | 260  | 0.7778
980  | 280  | 0.5384
980  | 300  | 0.3847
980  | 320  | 0.2808
980  | 340  | 0.2071
980  | 360  | 0.1564
980  | 380  | 0.1173
980  | 400  | 0.0896
980  | 420  | 0.0695
980  | 440  | 0.0536
980  | 460  | 0.0423
980  | 480  | 0.0334
980  | 500  | 0.0263
980  | 520  | 0.0210
980  | 540  | 0.0169
980  | 560  | 0.0137
980  | 580  | 0.0111
980  | 600  | 0.0090
980  | 620  | 0.0073
980  | 640  | 0.0059
980  | 660  | 0.0049
980  | 680  | 0.0040
980  | 700  | 0.0033
980  | 720  | 0.0028
980  | 740  | 0.0023
980  | 760  | 0.0019
980  | 780  | 0.0016
980  | 800  | 0.0013
980  | 820  | 0.0011
980  | 840  | 0.0009
980  | 860  | 0.0008
980  | 880  | 0.0007
980  | 900  | 0.0006
980  | 920  | 0.0005
980  | 940  | 0.0004
980  | 960  | 0.0003
980  | 980  | 0.0003
